,Graph,Collection,Nodes,Edges,Density,Maximum degree,Minimum degree,Average degree,Assortativity,Total triangles,Average triangles,Maximum triangles,Avg. clustering coef.,Frac. closed triangles,Maximum k-core,Max. clique (lb)
56,socfb-GWU54,Facebook Networks,0.000205855802181727,0.0027456513931355475,0.0010564965320671686,0.0010920978916837457,0.010204081632653059,0.059097978227060664,0.14468405567907494,8.843095444253463e-05,0.000753445394985943,0.00027554138327289283,0.048179776078197456,0.1387382629284087,0.0034265201783966067,0.006993006993006993
57,socfb-Georgetown15,Facebook Networks,0.00015892608321019138,0.0024889932607270147,0.0016066882052065234,0.0006736967513633495,0.010204081632653059,0.06920684292379471,0.15256186253963228,9.230549628738549e-05,0.0010186181538281533,0.00025711146436101223,0.049884136322209685,0.14858705013518825,0.004024801479386489,0.00777000777000777
58,socfb-Hamilton46,Facebook Networks,3.9026477345526755e-05,0.0005636537723078986,0.006024295969799185,0.00032839307232448284,0.010204081632653059,0.06376360808709175,0.14551789355681738,2.512503387622541e-05,0.0011279798604709038,0.0001639223237061968,0.06609462902556985,0.2192700534251193,0.003480909387577505,0.011655011655011656
59,socfb-Harvard1,Facebook Networks,0.00025538616049173565,0.004822126206961329,0.0012056616223271352,0.0006453305723585767,0.010204081632653059,0.08398133748055987,0.1635041304548349,0.00022790747196665267,0.001565281714806688,0.00032144879601180785,0.04708478116732934,0.13565439019242445,0.005656477754813445,0.006993006993006993
60,socfb-Haverford76,Facebook Networks,2.436832834686071e-05,0.0003484270107837233,0.00953948562865964,0.0002045637908998025,0.010204081632653059,0.06298600311041991,0.15131603986092024,1.7275766917409136e-05,0.0012411580466466109,0.00011244717255795647,0.07161550555369534,0.25061692458965884,0.003480909387577505,0.013209013209013208
61,socfb-Howard90,Facebook Networks,6.82921135375639e-05,0.0011978782974502967,0.004184765457233121,0.0006627866825153598,0.010204081632653059,0.07776049766718507,0.14980600509724734,5.9919913174391505e-05,0.0015381405273505574,0.00045568238801005156,0.05064517774264294,0.1731289955057281,0.004459915152833678,0.006993006993006993
62,socfb-Indiana,Facebook Networks,0.000502041603204312,0.007635716861484946,0.0004941023126089924,0.0007407936747784846,0.010204081632653059,0.06687402799377916,0.1615980446985753,0.00025839862550575495,0.0009028677058846273,0.00032853180500088633,0.0453852993939609,0.13504421751355633,0.004187969106929186,0.008547008547008548
63,socfb-Indiana69,Facebook Networks,0.0005022949122307865,0.0076357636435551044,0.0004936072531640403,0.0007407936747784846,0.010204081632653059,0.06687402799377916,0.1615994589419229,0.00025839862550575495,0.0009024124325599805,0.00032853180500088633,0.04536245928140128,0.13504421751355633,0.004187969106929186,0.008547008547008548
64,socfb-JMU79,Facebook Networks,0.00023755320502792074,0.0028394260527687953,0.0008205037016562139,0.0017859782704158754,0.010204081632653059,0.05287713841368585,0.14117424939427178,7.499687608150534e-05,0.0005537415607639227,0.0005614341789365408,0.044747993728947735,0.13072799602287447,0.003317741760034809,0.006993006993006993
65,socfb-JohnsHopkins55,Facebook Networks,8.742538867061532e-05,0.0010910748312778326,0.002326469515706373,0.0004833160499659333,0.010204081632653059,0.0552099533437014,0.15325086618476594,4.5339326585549356e-05,0.0009092919574692233,0.00014433833243415533,0.05951578961373601,0.1932156800374506,0.003535298596758403,0.006993006993006993
66,socfb-Lehigh96,Facebook Networks,8.56522254852928e-05,0.0011598503221699893,0.0025765247103509683,0.0005307748494546875,0.010204081632653059,0.0598755832037325,0.14623284071047193,4.462703757495627e-05,0.0009135241989778416,0.0002367345989484022,0.059084266710425076,0.1897967124696289,0.0034265201783966067,0.00777000777000777
67,socfb-MIT,Facebook Networks,0.00010806163069408296,0.0014690973491957456,0.0020506912999017604,0.0003862164372188271,0.010204081632653059,0.0598755832037325,0.1595506917457059,6.52274252121066e-05,0.001058455514559849,0.00024480429575685477,0.06039546657027992,0.18033903594717304,0.003970412270205591,0.006993006993006993
68,socfb-MIT8,Facebook Networks,0.00010870334689448538,0.0014692259998886825,0.0020267411267540737,0.0003862164372188271,0.010204081632653059,0.0598755832037325,0.15957504815891452,6.522745272742359e-05,0.001052210413458864,0.00024480429575685477,0.06014245134279905,0.18033903594717304,0.003970412270205591,0.006993006993006993
69,socfb-MSU24,Facebook Networks,0.0005466746536691441,0.006542285383422865,0.0003570427637766064,0.002873166631118025,0.010204081632653059,0.05287713841368585,0.1421321572695173,0.00017750634512399616,0.0005695897285689262,0.0004676812166706545,0.04527065533383153,0.12209455275843062,0.004514304362014577,0.008547008547008548
70,socfb-MU78,Facebook Networks,0.00026062121370554496,0.0037977859987649775,0.0009117903218080213,0.00035621374788685604,0.010204081632653059,0.0645412130637636,0.16561056735200386,0.0001279028047745625,0.0008608021489786298,0.00011974161465118648,0.04750033816671508,0.1517959582561865,0.0038616338518437945,0.008547008547008548
71,socfb-Maine59,Facebook Networks,0.0001530999756012746,0.0014224146909360665,0.0009893925623024004,0.0005515039802658675,0.010204081632653059,0.04043545878693624,0.1522059760581173,3.1624371868815134e-05,0.0003622601399252761,7.104152299493581e-05,0.05297464747505882,0.14537414088186956,0.002447514413140433,0.008547008547008548
72,socfb-Maryland58,Facebook Networks,0.0003524035176315241,0.004355738206272276,0.0005720039302677175,0.0020641850260396067,0.010204081632653059,0.05443234836702955,0.1409339631639893,0.00012815269888335093,0.0006378852250475585,0.0004292092014277373,0.04601129587702706,0.12935960876928168,0.0035896878059393017,0.006993006993006993
73,socfb-Mich67,Facebook Networks,6.324282027650269e-05,0.0004789138999740629,0.0019507929869051605,0.0002285659423653793,0.010204081632653059,0.03265940902021773,0.16298274607402125,1.2870894853136536e-05,0.0003567526472403305,6.653975981904146e-05,0.06244176325668961,0.19386486375644305,0.002501903622321332,0.010878010878010878
74,socfb-Michigan23,Facebook Networks,0.0005090498196034436,0.0068799466703113035,0.0004330226810898922,0.0011079174915133302,0.010204081632653059,0.0598755832037325,0.15878165764091332,0.00022702557854221118,0.0007823277481270191,0.00038663186007920986,0.04653085300059208,0.13264653897052867,0.004840639617099967,0.008547008547008548
75,socfb-Middlebury45,Facebook Networks,5.1877688622007003e-05,0.0007286541337578683,0.004409599380155154,0.00025802312825495084,0.010204081632653059,0.06220839813374806,0.15304314526463408,3.0795995735894534e-05,0.001040416365528827,0.00011294051646764353,0.062450854951980335,0.21090168517690505,0.0034265201783966067,0.0101010101010101
76,socfb-Mississippi66,Facebook Networks,0.00017762028936402007,0.0035724250712926594,0.0018462785790840054,0.0009224463210975092,0.010204081632653059,0.08942457231726282,0.16438693258003406,0.000227104822655106,0.002242473813898361,0.00053110233820346,0.054975042187683634,0.18221856785470286,0.006363537474165125,0.00777000777000777
77,socfb-NYU9,Facebook Networks,0.0003660484305242916,0.00418529358140758,0.0005094123604437635,0.0012628404691547804,0.010204081632653059,0.0505443234836703,0.1423830188972768,9.960486963640909e-05,0.0004773087218116063,0.0003471202987408807,0.04302788932967597,0.10765746706317887,0.002991406504949418,0.0101010101010101
78,socfb-Northeastern19,Facebook Networks,0.00023437839856277188,0.002233422811449673,0.0006629878282589291,0.0005280473322426901,0.010204081632653059,0.041990668740279936,0.15142265809551395,4.61350420372178e-05,0.00034525257377708075,0.00019021050632237843,0.04460452234228681,0.12823228973799586,0.0023931252039595344,0.008547008547008548
79,socfb-Northwestern25,Facebook Networks,0.00017839710371187566,0.0028556418878375772,0.0014630206162829008,0.0011482847462508912,0.010204081632653059,0.07076205287713841,0.14612249830172952,0.000121076199601844,0.0011903238006707544,0.0004118188286112686,0.05277418668133165,0.16030436613561636,0.004187969106929186,0.016317016317016316
80,socfb-NotreDame57,Facebook Networks,0.00020521408598132455,0.0031655847981569463,0.0012257098573495735,0.000733156626584892,0.010204081632653059,0.06842923794712286,0.148208020111169,9.700282865581049e-05,0.0008290628972619652,0.00019391939535770428,0.04630466936165212,0.12646879066775896,0.0038616338518437945,0.009324009324009324
81,socfb-OR,Facebook Networks,0.0010704670586134124,0.0047769113361528824,6.798892685627722e-05,0.0005989627797546216,0.010204081632653059,0.01866251944012441,0.16848478124876753,9.634557027917215e-05,0.0001578902607931894,0.00017149867660496226,0.049185406276817736,0.14776181659409615,0.002882628086587621,0.00777000777000777
82,socfb-Oberlin44,Facebook Networks,4.926016201510236e-05,0.000525748599961758,0.003528544092971509,0.0002607506454669482,0.010204081632653059,0.046656298600311036,0.1485799661115867,1.5290261644322393e-05,0.0005439889898619099,9.369129427717542e-05,0.05840815502892713,0.17387120555117094,0.0027194604590449253,0.008547008547008548
83,socfb-Oklahoma97,Facebook Networks,0.0002942099906160827,0.0052192533527803285,0.0009833163766148623,0.0014008528400818474,0.010204081632653059,0.07853810264385691,0.15228734219204898,0.00028268262620325025,0.0016853277618687089,0.00046401637619869355,0.05095496062852442,0.1587229185859598,0.005874034591537039,0.011655011655011656
84,socfb-Penn94,Facebook Networks,0.0007013789197714247,0.00796589886490675,0.0002641120779680829,0.002405670180981677,0.010204081632653059,0.04976671850699845,0.1405017279696636,0.0001983247916481921,0.0004960327830205517,0.0005999150038921311,0.04697435033184689,0.09824280271316782,0.0034265201783966067,0.013209013209013208
85,socfb-Pepperdine86,Facebook Networks,5.812597794171488e-05,0.0008888651807753342,0.004285550194235887,0.00036766932017724495,0.010204081632653059,0.067651632970451,0.1494331162679313,4.36927549869898e-05,0.0013175838029063664,0.0002108076145518129,0.061523058534995276,0.2064814342458916,0.003916023061024693,0.00777000777000777
86,socfb-Princeton12,Facebook Networks,0.00011133776076982166,0.001715229515818556,0.0022554886952882284,0.0003425761618268692,0.010204081632653059,0.067651632970451,0.15502450019461567,6.935348456944754e-05,0.001092309431918304,0.00014192447116175797,0.052532702384463406,0.1639313925841013,0.004187969106929186,0.00777000777000777
87,socfb-Reed98,Facebook Networks,1.6194890425945543e-05,0.00010997295142572043,0.006806623692673618,0.00017074257747103514,0.010204081632653059,0.029548989113530325,0.14439281583236005,2.6727553452304194e-06,0.00028863047158589615,3.737080115879437e-05,0.07059590518914052,0.22076847747912656,0.001903622321331448,0.00777000777000777
88,socfb-Rice31,Facebook Networks,6.896760427482962e-05,0.0010807944713604435,0.0037021995732734853,0.00031693750003409393,0.010204081632653059,0.06920684292379471,0.15090270367186293,5.240669078181981e-05,0.0013321101688958713,0.00016247753082782756,0.06523579644359491,0.20324051706632976,0.003970412270205591,0.0101010101010101
89,socfb-Rochester38,Facebook Networks,7.700594404829165e-05,0.0009438165699355752,0.002593600916205569,0.0006676962134969553,0.010204081632653059,0.0536547433903577,0.1446319643824385,3.5579258439239884e-05,0.0008100362743400367,0.00021258717651175552,0.06502114373526757,0.1985241823436032,0.003100184923311215,0.006993006993006993
90,socfb-Rutgers89,Facebook Networks,0.0004150383962444877,0.004588128139785949,0.00043440081954475914,0.0008957166524199352,0.010204081632653059,0.04821150855365475,0.15260762116883447,0.00012285393671643464,0.0005192365351161512,0.00018755878280781049,0.04905013959078501,0.138633233204997,0.003100184923311215,0.006993006993006993
91,socfb-Santa74,Facebook Networks,6.037198464312338e-05,0.0008873447634951742,0.0039660194274855004,0.0006158733864690053,0.010204081632653059,0.0645412130637636,0.15180968935830602,3.996420941402086e-05,0.0011603498061057162,0.00027961147052781097,0.058312581354041715,0.2022942492725441,0.003752855433481997,0.006993006993006993
92,socfb-Simmons81,Facebook Networks,2.5584211673939e-05,0.00019287077974705475,0.004791748476699491,0.00016365103271984198,0.010204081632653059,0.03265940902021773,0.13097307642083927,4.6380368603387986e-06,0.00031740990017526066,4.5828125324858146e-05,0.06983708125536356,0.2124581256495588,0.001903622321331448,0.00777000777000777
93,socfb-Smith60,Facebook Networks,5.01045254366845e-05,0.0005679752660388148,0.0036846383429626813,0.00019038070139741617,0.010204081632653059,0.04976671850699845,0.14756438224986326,1.7480013115332126e-05,0.0006114252208023585,6.046986778735609e-05,0.06285465927208783,0.19317766928040636,0.002665071249864027,0.006993006993006993
94,socfb-Stanford3,Facebook Networks,0.00019560523024371974,0.003323298852179687,0.0014162759661917911,0.0006393300344921827,0.010204081632653059,0.07542768273716953,0.15673084764874978,0.00016057581288870206,0.0014398082221090214,0.00029227983735156075,0.053583125813540425,0.15748056700046112,0.005003807244642664,0.00777000777000777
95,socfb-Swarthmore42,Facebook Networks,2.7965316522800646e-05,0.00035697058634646803,0.007424210350251461,0.00031475548626449607,0.010204081632653059,0.055987558320373255,0.15029071343391334,1.5208321030363794e-05,0.0009523419817903485,0.00017380682132528384,0.06575712755648494,0.22677117624287674,0.003317741760034809,0.008547008547008548
96,socfb-Syracuse56,Facebook Networks,0.0002305112140919257,0.0031810404245856483,0.0009762300020599217,0.0007309746128152943,0.010204081632653059,0.06065318818040436,0.1508535351448115,0.00012023769783227574,0.0009148936352705123,0.0001648121046861681,0.05226859972370117,0.17059427818072515,0.004133579897748286,0.0101010101010101
97,socfb-Temple83,Facebook Networks,0.00023106849395016987,0.002109807038813902,0.0006443612166426032,0.0007604317987048657,0.010204081632653059,0.03965785381026439,0.14546924358566007,5.129086213243667e-05,0.0003893332612204333,0.00014970344745200205,0.047288346442375284,0.1268839081460053,0.003372130969215708,0.00777000777000777
98,socfb-Tennessee95,Facebook Networks,0.00028667826889557,0.004506592839257989,0.0008942424714822164,0.002696423515780596,0.010204081632653059,0.06920684292379471,0.14079260906998264,0.00019778474852187732,0.0012101486909480894,0.0013734518251434134,0.05214331172762168,0.13869925188828436,0.004786250407919069,0.006993006993006993
